"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","10395_5#20","17794_7#28","16399_6#70","19183_3#12","17794_8#129","17794_7#124","16399_5#32","15873_2#77","14520_5#88","14520_5#41","14520_4#31","14520_4#30","19183_3#94","19183_3#23","19183_3#19","17794_7#92","17794_7#24","17794_7#115","17794_7#114","17794_7#111","17428_8#180","17428_8#178","17428_8#158","17428_8#155","17428_8#112","16453_2#8","16399_7#51","16399_7#45","16399_7#38","16399_6#65","16399_6#36","16399_6#32","16399_6#28","16399_6#2","16399_6#14","16399_5#47","16399_5#40","16399_5#39","15873_5#75","15873_5#70","15873_4#79","15873_4#69","15873_2#28","15531_5#49","15531_4#80","15531_4#77","15531_4#49","15531_4#48","14520_7#92","14520_7#65","14520_7#62","14520_7#61","14520_7#26","14520_7#17","14520_7#15"
"group_10945","dpnC","type II restriction endonuclease DpnI",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_6364","","Carbohydrate-binding family V/XII",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_11152","fhs","formate-tetrahydrofolate ligase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_8740","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_15758","","phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","","","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_15262","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4082","mutX_1","MutT/nudix family protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"npl-truncation","","N-acetylneuraminate lyase",5,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","1","","","","","",""
"group_14651","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_12637","","phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","","","","","","","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_15383","","phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","","","","","","1","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_13731","pepN","aminopeptidase N",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_1923","","phage portal protein SPP1 family",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_14505","","phage terminase small subunit",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_8819","","prophage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_3668","","major facilitator superfamily permease",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","","","","","1","","","1","","","","","","","","","","","","","","","","","","",""
"group_9369","","integral membrane protein",5,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","","1","","","","","","","","","","","","",""
"group_4807","yjaB","acetyltransferase gnat family",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_6762","","major tail protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_18379","","prophage Lp2 protein 33",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_13996","ccpA_2","catabolite control protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"uvrB_2","","acetyltransferase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_12290","pheT_2","phenylalanyl-tRNA synthetase beta subunit",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","1","","","","","1","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"group_6201","","phage terminase large subunit",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_2641","lepA","PTS system galactose-specific transporter subunit IIB",5,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","1","","","","","","","","","","",""
"group_12158","sapB","putative Mg2+ transporter-C",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_3754","","phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","1","","","","","","","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_7539","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_13453","coaBC_2","flavoprotein involved in panthothenate metabolism",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_2139","gspA_1","glycosyl transferase family protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_10740","trpE","anthranilate synthase component I",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_8480","yfnA","amino acid permease family protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","1","","","","","","","1",""
"group_1604","","gp27",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_13169","ybeZ","PhoH family protein",5,"","","","","","","",1,1,1,"","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11072","","replication protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_4437","lacA_1","exopolysaccharide biosynthesis protein acetyltransferase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_8669","","phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_8456","","Lj965 prophage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_429","IS1381-truncation","degenerate transposase (Orf1)",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","1","","","1","","","","","","","","","1","","",""
"group_12424","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_10359","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_6248","","Phage protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_4973","","Plasmid pRiA4b ORF-3-like protein",5,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","1","","","","","","","","","","","","","","","","","",""
"group_7020","yheH","ABC transporter ATP-binding protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_2636","lepA","PTS system galactose-specific transporter subunit IIB",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","1","","1","","","","1","","","","","","","",""
"group_2239","","gp24",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
"group_17490","","hypothetical protein",5,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","",""
