"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14673_2#92","11826_1#61","11822_1#67","11822_1#64","11822_1#62","11822_1#61","11657_2#78","11657_2#72","11511_7#72","11511_7#44","11511_7#41","14673_1#46","13154_3#77","11893_8#14","11822_1#55","11657_2#9","11657_2#84","14673_4#28","14673_4#11","13154_3#70","12291_5#46","13154_3#46","13154_3#91"
"group_15037","","hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_15032","","Helix-turn-helix domain",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_18869","Int-Tn_1","phage integrase site specific recombinase",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_18565","","phage protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_16363","","FtsK/SpoIIIE family",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"dcm","","DNA (cytosine-5-)-methyltransferase",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_20002","","RNA polymerase sigma-70 factor Bacteroides expansion family 1",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_20001","","FIG01115102  hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_20000","","FIG01114548  hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_16937","repB","replication protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_890","transposase_A","IS630-Spn1 transposase Orf2",5,"","","","","","","",1,1,1,"","","","","1","","","","","","","1","","","","","","","","1","","1","1"
"group_13847","","hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_17670","","hypothetical protein",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_16369","","type II restriction enzyme (Eco47II Sau96I)",5,"","","","","","","",1,1,1,"1","","1","","1","","1","","","1","","","","","","","","","","","","",""
"group_858","","IS1380-Spn1 transposase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","1","1","1","","","","1",""
"group_14713","tuf","elongation factor Tu",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","1","","","1","","","","","1","1"
"group_9237","","cell wall surface anchor family protein",5,"","","","","","","",1,1,1,"","","","","","","","1","","","","1","","","","1","","","","","1","","1"
"group_493","xerC_1","integrase/recombinase phage integrase family",5,"","","","","","","",1,1,1,"1","","","1","","","1","1","","1","","","","","","","","","","","","",""
"group_12645","glnA","glutamate-ammonia ligase",5,"","","","","","","",1,1,1,"1","","","1","","","1","1","","1","","","","","","","","","","","","",""
"group_1940","","transposase",5,"","","","","","","",1,1,1,"","1","1","1","","1","","","","1","","","","","","","","","","","","",""
"group_822","gmuC_1","IS1380-Spn1 transposase",5,"","","","","","","",1,1,1,"","1","","","","","1","1","","","","","","","","","","","","1","1","",""
"group_61","IS1167-truncation","transposase",5,"","","","","","","",1,1,1,"","1","","","","","1","1","","","","","","","","","","","","1","1","",""
"group_757","transposase_C","transposase",5,"","","","","","","",1,1,1,"","","","","","","1","","","","","1","","","","1","","1","","","1","",""
"group_269","","transposase-like protein ISSpn1 ISSpn3",5,"","","","","","","",1,1,1,"","","","","","","1","","","","","1","","","","1","","1","","","1","",""
"group_6602","cah","acetyl xylan esterase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","1","1","1","","1"
"group_1123","","repetitive protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","1","1","1","","1"
"yesO_1","","extracellular solute-binding protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","1","1","1","","1"
"group_4967","","carbamoylphosphate synthase large subunit",5,"","","","","","","",1,1,1,"1","","","","","","","1","","","1","","","","","","","","","1","","1",""
"group_1023","","IS1239 transposase",5,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","1","1","","","","","","","","","1","","1","",""
"group_929","","IS630-Spn1 transposase Orf2",5,"","","","","","","",1,1,1,"1","","","","","1","","","","","","1","","","","","","","","1","1","",""
"group_7997","","hypothetical protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","1","","","","","","1","","1","1"
"group_10401","","DRTGG domain/CBS domain-containing protein",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","1","1","","","","","1","1"
"group_14698","map","methionyl aminopeptidase",5,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","1","1","","","","","1","1"
"cdd","","cytidine deaminase",5,"","","","","","","",1,1,1,"","1","","1","","","","","","","","","","","","1","","","","","","1","1"
"group_3989","","hypothetical protein",4,"","","","","","","",1,1,1,"1","","","","","","1","","","","","1","","","","","","","","1","","",""
"group_3793","","hypothetical protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","1","","","","1","1","","","",""
"group_9336","","fibronectin-binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","1","","1","","1"
"group_236","IS861-truncation","IS3-Spn1 transposase truncation",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","1","","","","1","1","","","","",""
"group_9563","pepT","peptidase T",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","1","","","","1"
"group_16372","gpi","glucose-6-phosphate isomerase",4,"","","","","","","",1,1,1,"","","","","","","","","1","","","1","","1","","","","","","","1","",""
"argR1","","arginine repressor",4,"","","","","","","",1,1,1,"1","","","","","","","1","","","1","","","","","","","","","1","","",""
"group_12643","glnA","glutamate-ammonia ligase",4,"","","","","","","",1,1,1,"","","1","","1","","","","1","","1","","","","","","","","","","","",""
"group_9149","mgtB","P-type ATPase-metal cation transport",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_9735","","30S ribosomal protein S15",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_12663","","Cad superfamily protein",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_13045","ptsI","Phosphoenolpyruvate-protein phosphotransferase of PTS system",4,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","1","","","","","1","","1","",""
"group_3874","","hypothetical protein",4,"","","","","","","",1,1,1,"","1","","","","","","","","1","1","","","","1","","","","","","","",""
"group_6100","hemH","protoheme ferro-lyase",4,"","","","","","","",1,1,1,"","","","","","","1","1","","1","1","","","","","","","","","","","",""
"group_9518","graS","histidine kinase",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_7949","","serine/threonine protein phosphatase family protein",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_5655","","YwnB",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_10562","tadA","cytidine/deoxycytidylate deaminase",4,"","","","","","","",1,1,1,"","","","","","1","","","1","","","","","","","","","","","1","1","",""
"group_10910","","permease",4,"","","","","","","",1,1,1,"","","","1","","","","","","1","","1","","","","","","","","","","","1"
"group_12749","graR","DNA-binding response regulator",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"group_333","","transposase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","1","","","","","","1","1"
"group_6273","mngB","alpha mannosidase",4,"","","","","","","",1,1,1,"","1","","","","","","","","","1","","1","","","","","","","","","1",""
"artM_3","","ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"","1","1","","","1","","","","","","","","","","","1","","","","","",""
"xerC_2","","prophage maintenance system killer protein",4,"","","","","","","",1,1,1,"","","","","","","","1","","","1","1","","","","","","","","1","","",""
"group_3413","clcA","voltage-gated chloride channel family protein",4,"","","","","","","",1,1,1,"","","","","","1","","","1","","","","","","","1","","","","","","1",""
"group_421","IS1381-truncation","mobile genetic element",4,"","","","","","","",1,1,1,"","1","","1","","","","","","","","","","","1","","","","","","","","1"
"group_318","","transposase",4,"","","","","","","",1,1,1,"","1","","1","","","","","","","","","","","1","","","","","","","","1"
"group_9367","","integral membrane protein",4,"","","","","","","",1,1,1,"","","","","","1","1","","1","1","","","","","","","","","","","","",""
"ohrR","","MarR family transcriptional regulator",4,"","","","","","","",1,1,1,"","1","1","","","","","","","","","","","","","","","","1","","","1",""
"phtA","","pneumococcal histidine triad protein A precursor",4,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","1","","","","","1","","1","",""
"thiO","","oxidoreductase DadA family protein",4,"","","","","","","",1,1,1,"","","","1","","","","1","1","","1","","","","","","","","","","","",""
"ABC-NBD-truncation","","ABC transporter permeae",4,"","","","","","","",1,1,1,"","1","","","1","","1","","","","","","","","","","1","","","","","",""
"group_11611","","Lin0147",4,"","","","","","","",1,1,1,"","1","","","1","","1","","","","","","","","","","1","","","","","",""
"mepA","","multi antimicrobial extrusion (MATE) family transporter",4,"","","","","","","",1,1,1,"","","1","","","","","","1","1","1","","","","","","","","","","","",""
"group_2315","cbpA","choline-binding surface protein A",3,"","","","","","","",1,1,1,"","","","","","1","","","","1","1","","","","","","","","","","","",""
"group_6377","lipO","ABC transporter substrate-binding protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","1","1","","","",""
"group_11091","malG","maltodextrin ABC transporter permease",3,"","","","","","","",1,1,1,"","","","","","","","","","","","1","1","","","","","","","","","","1"
"group_1833","ohrR","transposase (IS4 family)",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","1","1","",""
"group_8387","","hypothetical protein",3,"","","","","","","",1,1,1,"","","","","","","","","","1","","1","","","","","","","","1","","",""
"group_196","cbpA","choline binding protein A",3,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","1","","","","1",""
"group_2395","","Membrane protein",3,"","","","","","","",1,1,1,"","","","","","","","","1","","1","","","","","","1","","","","","",""
"group_26978","","IS630-Spn1 transposase Orf1",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","1","","1","","","","",""
"group_6492","","phage protein",3,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","1","","","",""
"group_937","xerD","IS630-Spn1 transposase Orf2",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","1","","1","","","","",""
"group_9292","","Phage protein",3,"","","","","","","",1,1,1,"","","","","","1","","","1","","","","","","","","","","","1","","",""
"group_485","IS1381-truncation","mobile genetic element",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","1","","","","1","",""
"group_6710","ycjO_2","ABC transporter membrane protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","1","1","","","",""
"group_2748","","phage holin LL-H family",3,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","1","","","",""
"group_1440","","transposase ISSmi4",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","1","","1","","","","",""
"group_3884","Int-Tn_2","hypothetical protein",3,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","1","","","",""
"group_247","IS861-truncation","IS3-Spn1 transposase truncation",3,"","","","","","","",1,1,1,"","1","1","","","","","","","","","","","","","","","1","","","","",""
"group_5781","wcaJ_1","galactosyl transferase CpsE",3,"","","","","","","",1,1,1,"","1","1","","","","","","1","","","","","","","","","","","","","",""
"group_6860","phtE-truncation","pneumococcal histidine triad protein E",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","1","","","","1","","","",""
"group_1832","marR_2","MarR family transcriptional regulator",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","1","1","",""
"group_2000","yhbU_2","peptidase U32 family",3,"","","","","","","",1,1,1,"","","","","1","","","","1","","","","","1","","","","","","","","",""
"phtE_1","","pneumococcal histidine triad protein E",3,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","1","","","","","","","","1"
"group_9038","lmrA_2","drug efflux ABC transporter ATP-binding/permease protein",3,"","","","","","","",1,1,1,"","","","","","","","","","1","","1","","","","","","","","1","","",""
"msbA_3","","ABC transporter ATP-binding protein/permease",3,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","1","","","","","","","1","",""
"group_315","","transposase",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","1","","","","","","","","1"
"group_12539","guaA_2","glutamine amidotransferase class-I",3,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","1","","","","","","","1","",""
"group_641","xerC_1","type I restriction-modification system S subunit putative",3,"","","","","","","",1,1,1,"1","","","","","","","1","","","1","","","","","","","","","","","",""
"group_481","IS1381-truncation","degenerate transposase (Orf1)",3,"","","","","","","",1,1,1,"","","","","","","","","","","","1","1","","1","","","","","","","",""
"group_13278","","collagen adhesion protein family protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","1","","1"
