"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","19084_8#99","19084_8#5","12838_1#75","11511_8#69","19084_8#9","19084_8#62","19084_8#6","19084_7#91","19084_7#148","13353_7#9","13154_2#54","12291_4#1","12291_3#35","11893_8#29","11658_2#37","17794_8#3","14520_7#86","14520_6#31","14520_6#14","14520_6#35","21242_2#128","15682_2#70","15682_2#44","15682_2#37","15682_1#92","15682_1#36"
"group_7074","","Tn5253 hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_305","IS861-truncation","IS3-Spn1 transposase",1,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","",""
"group_3190","nfrA2","nitroreductase NADPH-flavin oxidoreductase",1,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7053","","IS1193 transposase ISL3 family",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_6118","glgB","14-alpha-glucan branching enzyme",1,"","","","","","","",1,1,1,"","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_480","IS1381-truncation","transposase-like protein IS1381 ISSpn7",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","",""
"group_11766","ABC-NDB","ABC transporter ATP-binding protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1",""
"group_251","IS861-truncation_1","transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_15344","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_822","gmuC_1","IS1380-Spn1 transposase",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_6766","","major tail protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_6586","gmuD_2","glycosyl hydrolase family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_10432","","Phage gp6-like head-tail connector protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_2538","strH_1","endo-beta-N-acetylglucosaminidase",1,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","",""
"group_299","","degenerate transposase (Orf1)",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","","","","","","","","","",""
"group_505","","PblB",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_61","IS1167-truncation","transposase",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_8761","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_2815","","poly-gamma-glutamate biosynthesis protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_1286","yqbO","TMP repeat family",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_8840","","prophage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_8630","","permease",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1",""
"group_14773","","conserved structural protein putative",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_3525","","phage protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_8480","yfnA","amino acid permease family protein",1,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_18436","","putative phage DNA binding protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"polC_3","","Exonuclease",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_12918","","prophage Lp2 protein 33",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_3235","","putative surface anchored protein (pseudogene)",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_10190","ykoC","cobalt transport protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","",""
"group_2526","","serine/threonine protein kinase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_8744","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_306","IS861-truncation_1","IS3-Spn1 transposase truncation",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_9655","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_2038","nanA_3","N-acetylneuraminate lyase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_11174","","teicoplanin resistance protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1"
"group_289","IS861-truncation_2","degenerate transposase (Orf1)",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_3063","","putative holin 1",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_3054","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_9638","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_8456","","Lj965 prophage protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_208","cbpA","choline binding protein A",1,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_5325","argG","argininosuccinate synthase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_6602","cah","acetyl xylan esterase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_1546","","Tn5253 CAAX amino terminal protease family",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_1285","yqbO","TMP repeat family",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_12617","","phage scaffold protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_1509","","DNA or RNA helicases of superfamily II",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_88","IS1167-truncation","transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_10849","","gp37",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_2854","nplT","neopullulanase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_9316","tkt","transketolase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_6350","catE","glyoxalase family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_5937","fliY","polar amino acid ABC uptake transporter substrate binding protein",1,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_7059","","IS1193 transposase ISL3 family",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","",""
"ptsI_1","","PEP-utilizing enzyme family protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_3526","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_11006","yfnB","HAD superfamily hydrolase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1"
"group_3292","","Tn5253 hypothetical protein",1,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4064","comA","competence factor transporting ATP-binding protein/permease ComA",1,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1534","","Tn5253 CAAX amino terminal protease family",1,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_10647","vraR_1","response regulator",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_8873","","degenerate transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_9522","gdhA","glutamate dehydrogenase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_6759","","major tail protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_4799","","degenerate transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"group_14732","","Membrane protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_476","","mobile genetic element",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","",""
"group_2828","","alpha-fucosidase",1,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","",""
"group_4973","","Plasmid pRiA4b ORF-3-like protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_8261","","major facilitator superfamily permease",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","",""
"group_7020","yheH","ABC transporter ATP-binding protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","",""
"group_6986","nnrD","carbohydrate kinase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","",""
"group_3296","","Tn5253 hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_5311","spaP","cell wall surface anchor family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","",""
"sstT_1","","dicarboxylate/amino acid cation (Na+ or H+) symporter family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","",""
