"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","14412_2#43","14412_2#92","17150_5#28","17150_4#88","17138_3#1","17059_8#20","17059_6#71","14913_5#68","14566_4#83","14555_3#77","14412_1#19","14410_8#40","13415_6#76","13415_4#58","13414_8#89","13414_8#50","12837_4#45","12837_2#54","12837_1#62","17150_4#66","17138_4#4","15995_1#70","15995_1#39","15995_1#28","15873_1#84","15873_1#2","15841_5#90","15841_4#16","15841_3#44","15841_3#23","15841_2#67","15841_1#35","14412_1#68","14410_8#26","14257_1#91","14257_1#31","13470_1#13","13415_7#67","13415_7#66","13415_7#46","13415_6#5","13415_4#84","13414_8#88","13414_8#87","12837_5#34","12837_4#6","12837_3#26","12837_2#41","12837_2#34","9789_5#68","17870_8#49","17794_8#171","15531_2#5","15531_2#14","15378_3#30","14913_5#46","17138_4#24","17059_6#59","14412_2#63","14723_4#34","14723_3#88","17175_4#8","17059_8#36","17059_8#28","12837_4#39","14412_2#59","12837_2#11","14412_1#17","18456_1#21","15531_4#10","15841_3#38","14913_6#77","18456_1#42","12837_4#86","14566_4#81","9789_2#41","17870_7#91","15531_3#8","14723_6#11","14723_4#76","14723_4#45","14723_4#24","14723_4#11","9789_2#55","9716_7#25","18456_1#76","18456_1#72","18456_1#71","18456_1#69","18456_1#51","17870_7#174","15531_4#23","15531_4#11","15531_2#20","15378_4#85","15378_2#95","14936_5#65"
"pcp-truncation_1","","pyrrolidone carboxyl peptidase truncation",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1",""
"group_5835","","regulatory protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8427","","lipase",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_3929","potD_1","iron ABC transporter iron-binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","","","","","","","","","1"
"group_14092","","GNAT family acetyltransferase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10908","ligA","DNA ligase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8718","pphA","serine/threonine protein phosphatase",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","1","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7863","glpK","glycerol kinase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"btr","","AraC family transcriptional regulator",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","","","","","","","","","1"
"group_980","fabG2","3-ketoacyl-ACP reductase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4642","artQ_2","amino acid ABC transporter permease",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12535","amiD","peptide ABC transporter permease",4,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"group_3431","flr","conserved protein/domain typically associated with flavoprotein oxygenase Dim6/ntab family",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"group_11609","","Lin0147",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10552","fruA","PTS system fructose specific IIBC component",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7978","trpA","tryptophan synthase subunit alpha",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_248","IS861-truncation","IS3-Spn1 transposase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8064","yhgF","S1 RNA-binding domain-containing protein",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"macB_5","","ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_11884","","lipoprotein putative",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_16132","nrdI","flavoprotein NrdI",4,"","","","","","","",1,1,1,"1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7997","","hypothetical protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","1","","","","","1"
"group_15185","vexp3","ABC transporter transmembrane protein Vexp3",4,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2498","","Ser/Thr protein phosphatase family protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","1","","","1","","","",""
"group_2564","lytB_3","choline binding protein E CbpE",4,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_7561","","GNAT family acetyltransferase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","",""
"group_969","mtaD","chlorohydrolase",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","",""
