"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","19183_3#95","17794_7#118","14520_4#91","14410_6#47","19646_1#31","19183_3#22","17794_8#94","17794_8#103","17794_7#127","17428_8#144","16399_5#7","15873_5#73","15873_5#72","15873_5#35","15873_3#65","15873_2#42","15531_4#73","15531_4#68","14520_7#67","15873_3#8","14520_7#70","14520_7#57","14520_7#54","17794_8#12","17794_7#14","17794_7#136","17428_8#134","17428_8#111","16399_7#75","16399_5#46","15873_5#71","15531_5#61","19183_3#20","17794_7#109","17428_8#175","17428_8#167","17428_8#156","17428_8#137","17428_8#135","16399_7#11","16399_5#26","16399_5#15","15873_5#68","14520_4#27","14410_4#2","16399_7#70","16399_7#19","16399_5#33","17794_8#31","15531_5#46"
"rafA","","alpha-galactosidase AgaN",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11485","","alpha-L-fucosidase",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_15241","fucA","L-fuculose phosphate aldolase",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5141","ptsG_1","PTS system transporter subunit IIBC",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10098","trkA2","potassium uptake protein",4,"","","","","","","",1,1,1,"","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","",""
"sdrD","","surface protein (fragment)",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9357","","membrane protein",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3421","ydaF_2","conserved protein/domain typically associated with flavoprotein oxygenase Dim6/ntab family",4,"","","","","","","",1,1,1,"","","","","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"iga_1","","surface protein (fragment)",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"xylB","","zinc-containing alcohol dehydrogenase",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dpnC","","type II restriction endonuclease DpnI",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5666","","topology modulation protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13398","","PadR family transcriptional regulator",4,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"galT","","galactose-1-phosphate uridylyltransferase",4,"","","","","","","",1,1,1,"1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"macB_4","","ABC transporter ATP-binding protein",4,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3487","mshA","glycosyl transferase family protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","","","","","","","","","",""
"group_11378","","glyoxalase family protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_15304","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3790","","hypothetical protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_4720","blpH","sensor histidine kinase BlpH",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_542","","PblB",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","1","",""
"group_9304","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5483","birA","bifunctional protein biotin operon repressor biotin--[acetyl-CoA-carboxylase] synthetase",3,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6932","","IS66 family Orf1",3,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_1732","","IS1239 transposase",3,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","",""
"group_5063","","capsular polysaccharide biosynthesis protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_18803","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1707","licR_2","IS1239 transposase",3,"","","","","","","",1,1,1,"","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","",""
"group_5905","msbA_3","ABC transporter ATP-binding protein/permease",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"group_2657","lepA","GTP-binding protein LepA",3,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_21008","cap8A","capsular polysaccharide biosynthesis protein Cps4C",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3838","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","",""
"group_3125","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"group_2738","","phage holin LL-H family",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1"
"wefL","","LicD superfamily protein",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_20068","wzx","flippase Wzx",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_20067","","rhamnosyl transferase",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gct","","CDP-glycerol-1-phosphate biosynthetic protein Gct",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_18600","wchX","glycerol phosphotransferase WchX",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_17722","","Lipid A core - O-antigen ligase and related enzymes",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12494","fucA","L-fuculose phosphate aldolase",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"phpA_2","","hypothetical protein",3,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","",""
"group_20066","","acetyltransferase",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_17721","","Glycosyl transferases group 1",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_523","pblB","PblB",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","",""
"group_2748","","phage holin LL-H family",3,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","",""
