"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15995_2#45","15995_2#148","12837_5#35","14566_6#25","17175_4#31","14410_8#2","12837_5#58","12291_6#36","17175_6#55","17175_6#56","17175_6#2","12291_6#19","12837_3#68","17059_8#92","17175_6#69","17059_7#58","14566_6#48","14412_2#22","13470_1#79","13415_7#52","12837_4#85","15995_2#143","15841_1#45","14566_5#79","14410_8#63","13414_8#83","12837_5#65","12837_5#7","15995_2#14","15841_5#10","15841_1#77","15841_1#16","15731_8#58","15731_8#26","15995_2#99","15873_1#46","15731_8#18","15731_8#10","17175_7#73"
"group_12372","","phage terminase small subunit",1,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9690","","phage protein",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_400","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","",""
"group_5886","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_3776","","pneumococcal histidine triad protein E",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6294","ecsA_1","ABC transporter ATP-binding protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","",""
"group_898","","IS630-Spn1 transposase Orf2",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_12007","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_10506","","prophage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_9636","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_18731","","membrane protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_17765","","cro-like protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_2793","citS","sensor histidine kinase",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1674","","IS1202 transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_4747","","mutT/nudix family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6103","hemH","protoheme ferro-lyase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"group_3848","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_3923","Int-Tn","integrase",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"group_2961","hlyB","multidrug resistance protein 1",1,"","","","","","","",1,1,1,"","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_9868","ftsE_2","antimicrobial peptide ABC transporter ATPase",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hysA_1","","hyaluronate lyase",1,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_13259","","ABC transporter ATP-binding protein",1,"","","","","","","",1,1,1,"","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_10372","","hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_399","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_20175","","hypothetical protein",1,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"group_6648","","surface anchored protein",1,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_20412","","Protein of unknown function (DUF3644)",1,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_11407","ABC-NBD-truncation_2","ABC transporter ATP-binding protein",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5187","","IS861 transposase Orf1",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1688","","IS1202 transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8886","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_13017","rbsR","LacI family sugar-binding transcriptional regulator",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"group_1065","lytA_6","autolysin",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_10422","","Phage gp6-like head-tail connector protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_1707","licR_2","IS1239 transposase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"group_5053","comE","response regulator",1,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3702","hhaIM","type II DNA modification methyltransferase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_15605","nrdH","nrdH-redoxin",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","",""
"group_12880","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_9682","","phage protein",1,"","","","","","","",1,1,1,"","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_16735","wciA","phosphotransferase",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_2664","lepA","PTS system galactose-specific transporter subunit IIB",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2726","","phage holin LL-H family",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_16435","","repressor (phage associated)",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"group_6357","","Carbohydrate-binding family V/XII",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_5660","gpo","gluthatione peroxidase",1,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_8060","gspA_3","glycosyltransferase",1,"","","","","","","",1,1,1,"","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_7265","aliA","oligopeptide ABC transporter oligopeptide-binding protein AliA",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"group_15793","","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_12715","fabG2","repetitive protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"group_8458","","Lj965 prophage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"group_7352","","transcriptional activator Rgg/GadR/MutR family protein",1,"","","","","","","",1,1,1,"","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12568","spoT","phage protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_6673","","FIG01118889  hypothetical protein",1,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"group_6514","","phage protein",1,"","","","","","","",1,1,1,"","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
